Text,Id,Lenght,Created_at,Source,Favorite_count,Retweet_count,Lang
mpetricone: Victimized and marginalized individuals would be much worse off without #Section230.  230 empowers marginalized groups to s2\x806',1.18449E+18,140,10/16/2019 15:40,TweetDeck,0,21,en
" @PaulDDDaughters: An #Uber driver asked a young #woman if she wanted to be 'friends with benefits' in exchange for free trips 'whenever2\x806""",1.18449E+18,139,10/16/2019 15:40,Twitter for iPhone,0,31,en
"kjhealy describes 3x ""Nuance traps"" - the third of which, the nuance of the connoisseur, is very much something we2\x806 https://t.co/W8895tuP2r'",1.18449E+18,140,10/16/2019 15:40,Twitter Web App,1,0,en
" @Underground_RT: 'George W. Bush went into another country, caused mass chaos that they2\x80\x99re still dealing with, over a million deaths...i2\x806""",1.18449E+18,140,10/16/2019 15:40,Twitter Web App,0,81,en
"LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18449E+18,140,10/16/2019 15:40,Twitter for Android,0,315,en
Two years of the #MeToo movement https://t.co/MKOQUmdQv1 via @stylistmagazine',1.18449E+18,77,10/16/2019 15:40,Buffer,0,0,en
21.09  I have been poisoned and continue to be poisoned. I cannot breathe. My dead body will be found. $GE #GE2\x806 https://t.co/NlRtxjCqrV',1.18449E+18,135,10/16/2019 15:39,Twitter for Android,0,0,en
4AmericanKat: What it2\x80\x99s become is an evil tool of the left to take out political opponents or anyone who challenges their power &amp; autho2\x806',1.18449E+18,144,10/16/2019 15:39,Twitter for Android,0,71,en
"IreneWoodbury: Jen &amp; Colton + Brandi &amp; Matt + Zane = Non-Stop Drama ! Pop-Out Girl.  At #TatteredCover Book Stores, Denver.\n#GreatReads2\x806'",1.18449E+18,148,10/16/2019 15:39,Twitter for Android,0,1704,en
vennicebitch: bombshell looks so good until you realize it2\x80\x99s entirely directed and written by men and it only exists because studios ar2\x806',1.18449E+18,140,10/16/2019 15:39,Twitter Web App,0,283,en
mpetricone: Victimized and marginalized individuals would be much worse off without #Section230.  230 empowers marginalized groups to s2\x806',1.18449E+18,140,10/16/2019 15:39,Twitter Web App,0,21,en
"LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18449E+18,140,10/16/2019 15:39,Twitter for Android,0,315,en
azbrodsky: I mean I guess this is just all the #MeToo backlash in a nutshell \n\nUs: We think it is bad that there exist rapists and hara2\x806',1.18449E+18,140,10/16/2019 15:39,Twitter for Android,0,65,en
This is a fact. https://t.co/gWvqmgSwj6',1.18449E+18,39,10/16/2019 15:39,Facebook,1,0,en
"LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18449E+18,140,10/16/2019 15:39,Twitter for iPhone,0,315,en
IRC LOVE! #METOO #verobeach \nPlease share - groups in PSL &amp; Vero tomorrow night https://t.co/8HBnTgIufH',1.18449E+18,107,10/16/2019 15:39,Buffer,0,0,en
troitorain: Is this the new Pill Cosby? https://t.co/rE8gHd4kdN @youngyellow62 #CubaGoodingJr #MeToo https://t.co/gifH7JR35i',1.18449E+18,128,10/16/2019 15:39,Twitter for Android,0,14,en
all of this under the direction of the Trump administration - if Hillary was President - not so much - #MeToo2\x806 https://t.co/0gV3l3H1hO',1.18449E+18,134,10/16/2019 15:38,Twitter Web App,0,1,en
majesticmayaaa: Dear @TaranaBurke this 42 year old yt guy has raped and has sexual contact with over 600 black women while being H.I.V2\x806',1.18449E+18,139,10/16/2019 15:38,Twitter for iPhone,0,324,en
kelsey_caine: .@TIME magazine interviewed me about confronting my attacker &amp; convincing him to advocate for sexual assault education wi2\x806',1.18449E+18,144,10/16/2019 15:38,Twitter for iPhone,0,20,en
"LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18449E+18,140,10/16/2019 15:38,Twitter for iPad,0,315,en
vennicebitch: bombshell looks so good until you realize it2\x80\x99s entirely directed and written by men and it only exists because studios ar2\x806',1.18449E+18,140,10/16/2019 15:38,Twitter for iPhone,0,283,en
azbrodsky: I mean I guess this is just all the #MeToo backlash in a nutshell \n\nUs: We think it is bad that there exist rapists and hara2\x806',1.18449E+18,140,10/16/2019 15:38,Twitter for iPad,0,65,en
CryptoScamHub @ToneVays Looks like a #MeToo moment.\n\nSomething incredibly funny about it.\n\nHe was warned.\0\x9f43',1.18449E+18,107,10/16/2019 15:38,Twitter Web App,1,0,en
azbrodsky: I mean I guess this is just all the #MeToo backlash in a nutshell \n\nUs: We think it is bad that there exist rapists and hara2\x806',1.18449E+18,140,10/16/2019 15:37,Twitter for Android,0,65,en
4AmericanKat: What it2\x80\x99s become is an evil tool of the left to take out political opponents or anyone who challenges their power &amp; autho2\x806',1.18449E+18,144,10/16/2019 15:37,Twitter for Android,0,71,en
jodikantor: This story by @lisaxmiller goes in my personal canon of the very best #metoo writing. Stay until the end. https://t.co/Fod92\x806',1.18449E+18,140,10/16/2019 15:37,Twitter for iPhone,0,20,en
"LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18449E+18,140,10/16/2019 15:37,Twitter for iPhone,0,315,en
21.06 #GE $GE whistleblower &amp; #MeToo survivor Seema Sapra sitting in Hotel Shangri-La @CPDelhi @DelhiPolice @FBI2\x806 https://t.co/x09hjXFKxw',1.18449E+18,141,10/16/2019 15:36,Twitter for Android,0,0,en
"SenSchumer: When the hashtag started two years ago today, #MeToo helped raise awareness for the ongoing Me Too movement.\n\nThank you to2\x806'",1.18449E+18,139,10/16/2019 15:36,Twitter Web App,0,192,en
4AmericanKat: What it2\x80\x99s become is an evil tool of the left to take out political opponents or anyone who challenges their power &amp; autho2\x806',1.18449E+18,144,10/16/2019 15:36,Twitter Web App,0,71,en
"New panel: Time2\x80\x99s Up and #MeToo 2\x80\x94 Navigating Crises with a Social Movement. First point: this isn2\x80\x99t new, but new te2\x806 https://t.co/CisUuhaxQi'",1.18449E+18,140,10/16/2019 15:36,Twitter for iPhone,0,0,en
"Once a student at the School of American Ballet, Alexandra Waterbury2\x80\x94plaintiff in New York City Ballet2\x80\x99s ongoing se2\x806 https://t.co/GY5eKOfcrV'",1.18449E+18,140,10/16/2019 15:36,SocialFlow,0,0,en
"TheHazelHayes: Two older women at the table next to me complaining about the #MeToo movement. Apparently, 2\x80\x9cthose girls got something in2\x806'",1.18449E+18,140,10/16/2019 15:36,Twitter for iPhone,0,41,en
latimes: Multiple women have sued the 2\x80\x9ceccentric billionaire.2\x80\x9d One case alleges that he tied a woman to a chair and carried her around2\x806',1.18449E+18,139,10/16/2019 15:36,Twitter Web App,0,30,en
TaranaBurke: Disappointed that #MeTooVoter was not apart of this #DemDebate but we are going to keep pushing this issue! \n\nSign our pet2\x806',1.18449E+18,140,10/16/2019 15:36,Twitter for iPhone,0,88,en
"b""@CulpritEnter #MeToo Trying to figure out if I've heard Cardi say it""",1.18449E+18,68,10/16/2019 15:36,Twitter for iPhone,0,0,en
prisonculture: My new zine project puts current discussions about #MeToo in conversation with early 1970s radical socialist feminists w2\x806',1.18449E+18,140,10/16/2019 15:35,Twitter for iPhone,0,5,en
azbrodsky: I mean I guess this is just all the #MeToo backlash in a nutshell \n\nUs: We think it is bad that there exist rapists and hara2\x806',1.18449E+18,140,10/16/2019 15:35,Twitter for iPhone,0,65,en
"LisaBritton: During this time of MeToo, it is also very very very very very very very very very important to teach young girls that mak2\x806'",1.18449E+18,140,10/16/2019 15:35,Twitter for Android,0,315,en
"karen__cardwell: I was raised to believe the secular world was out to get you and drag you to hell. Turns out, the secular world was a2\x806'",1.18449E+18,139,10/16/2019 15:35,Twitter for iPhone,0,59,en
21.05 I have been poisoned and continue to be poisoned. I cannot breathe. My dead body will be found. $GE #GE #MeToo',1.18449E+18,116,10/16/2019 15:35,Twitter for Android,0,0,en
" @SpiritualAbuse1: Anne Marie Miller's book, Healing Together: A Guide to Supporting Sexual Abuse Survivors, was released today. https://2\x806""",1.18449E+18,140,10/16/2019 15:35,Twitter Web App,0,2,en
Crazee_AJ @Tanisha8331 Oh really dear means whatever came about karan tha par.rhitik roshan in newspaper all fake?2\x806 https://t.co/Sq2BXbeTtk',1.18449E+18,140,10/16/2019 15:35,Twitter for Android,0,0,en
"b""well, we know whose bitch he is! yes it's a political thing and with the right amount of money you sell out! to act2\x806 https://t.co/NIF3Z2vLc9""",1.18449E+18,140,10/16/2019 15:35,Twitter Web App,1,0,en
" @RFaughnder: Meet Alki David, the self-appointed ambassador for the 'wronged' men of the #MeToo movement. @StacyPerman's latest:  https:2\x806""",1.18449E+18,140,10/16/2019 15:35,Twitter for iPad,0,10,en
" @PaulDDDaughters: An #Uber driver asked a young #woman if she wanted to be 'friends with benefits' in exchange for free trips 'whenever2\x806""",1.18449E+18,139,10/16/2019 15:35,Twitter for iPhone,0,31,en
4AmericanKat: What it2\x80\x99s become is an evil tool of the left to take out political opponents or anyone who challenges their power &amp; autho2\x806',1.18449E+18,144,10/16/2019 15:34,Twitter for iPhone,0,71,en
azbrodsky: I mean I guess this is just all the #MeToo backlash in a nutshell \n\nUs: We think it is bad that there exist rapists and hara2\x806',1.18449E+18,140,10/16/2019 15:34,Twitter Web App,0,65,en
" @artofamerica1: #MeToo  says  are  you  confused  that  we  are  being  used?  -  You  want  to  end  racism  -  that's  a  lie  if  you2\x806""",1.18449E+18,140,10/16/2019 15:34,Twitter Web App,0,1,en
" @titusfilm: Here's the most unexpected thing I've yet read by @richardrushfield's--an interview with the great #LucBesson about the craz2\x806""",1.18449E+18,140,10/16/2019 15:34,Twitter for iPhone,0,1,en
4AmericanKat: What it2\x80\x99s become is an evil tool of the left to take out political opponents or anyone who challenges their power &amp; autho2\x806',1.18449E+18,144,10/16/2019 15:34,Twitter for iPad,0,71,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18449E+18,140,10/16/2019 15:34,Twitter for iPhone,0,281,en
queenbpip: Johnny Depp &amp; Amber Heard: Mass Thread\n\n#JohnnyDepp #AmberHeard  \n#MeToo #TimesUp #AbuseHasNoGender\n\nSpanish: https://t.co/O2\x806',1.18449E+18,144,10/16/2019 15:33,Twitter for Android,0,17,en
Why isnt he just Funding a program to help Falsely Accused?   #MeToo has certainly DESTROYED entire families.  \nhttps://t.co/TVfBhfOl4d',1.18449E+18,135,10/16/2019 15:33,Twitter Web App,0,0,en
SheilaHamilton Try Linda Ronstadt movie with daughter - mesmerizing talent and inspiring for women to own their sk2\x806 https://t.co/E4aTvlbkwk',1.18449E+18,140,10/16/2019 15:33,Twitter Web App,1,0,en
"Hey @meghan_daum, I loved reading 2\x80\x9c#MeToo Will Not Survive Unless We Recognize Toxic Femininity.2\x80\x9d I2\x80\x99m working on a2\x806 https://t.co/yY6LBcFgne'",1.18449E+18,139,10/16/2019 15:33,Twitter for iPhone,1,0,en
prisonculture: My new zine project puts current discussions about #MeToo in conversation with early 1970s radical socialist feminists w2\x806',1.18449E+18,140,10/16/2019 15:33,Twitter for iPhone,0,5,en
"b""Current side project is rebooting a classic 80s cartoon for the #metoo age:  'She-Man and the Masters of the Univ-hers.'""",1.18449E+18,120,10/16/2019 15:33,Twitter Web App,0,0,en
latimes: Multiple women have sued the 2\x80\x9ceccentric billionaire.2\x80\x9d One case alleges that he tied a woman to a chair and carried her around2\x806',1.18449E+18,139,10/16/2019 15:33,Twitter for Android,0,30,en
PolicyKels: This episode is so well done. Please take care of yourself if you  listen but it is so important. #MeToo https://t.co/9Blj32\x806',1.18449E+18,140,10/16/2019 15:33,Twitter Web Client,0,1,en
"Years after its release, musician Pharrell told GQ that he regrets the release of ""Blurred Lines.""\n\nRead more via2\x806 https://t.co/m6WBbwvxtO'",1.18449E+18,138,10/16/2019 15:33,Sprout Social,1,0,en
"cultivatediq: Until I can make my own list of demands, #MeToo.\n\n""I want to live in a world where it\'s impossible to make profit out of2\x806'",1.18449E+18,139,10/16/2019 15:32,Twitter Web App,0,9,en
"Two years after #MeToo, managers receive more misconduct complaints than HR https://t.co/qXNMFlQ1Av #MTZO'",1.18449E+18,105,10/16/2019 15:32,IFTTT,0,0,en
majesticmayaaa: Dear @TaranaBurke this 42 year old yt guy has raped and has sexual contact with over 600 black women while being H.I.V2\x806',1.18449E+18,139,10/16/2019 15:32,Twitter for iPhone,0,324,en
Criscro61216678: #TruthForChris - Interview with #RandyRocketCody regarding #Chris Cornell... https://t.co/e2WBL3cqbA via @YouTube #Piz2\x806',1.18449E+18,140,10/16/2019 15:32,Twitter Web App,0,4,en
emmafromtoronto I see you being bold &amp; generous with your story2\x9d4f\xb8\x8f\n#gratitude #MeToo #postsec',1.18449E+18,97,10/16/2019 15:32,Twitter for iPhone,1,0,en
"meghan_daum The other thing I\'d prod at is the title. \n\nI\'m not sure that ""Am I allowed nuanced feelings about2\x806 https://t.co/TJs2iwtdOW'",1.18449E+18,136,10/16/2019 15:32,Twitter Web App,1,0,en
azbrodsky: I mean I guess this is just all the #MeToo backlash in a nutshell \n\nUs: We think it is bad that there exist rapists and hara2\x806',1.18449E+18,140,10/16/2019 15:32,Twitter for iPhone,0,65,en
My new zine project puts current discussions about #MeToo in conversation with early 1970s radical socialist femini2\x806 https://t.co/wdWmKFZMQg',1.18449E+18,140,10/16/2019 15:32,Twitter Web App,72,5,en
"Two years after #MeToo, managers receive more misconduct complaints than HR https://t.co/Rej4k0EQSS https://t.co/iHXHCwXZPO'",1.18449E+18,123,10/16/2019 15:32,dlvr.it,0,0,en
"TheHazelHayes: Two older women at the table next to me complaining about the #MeToo movement. Apparently, 2\x80\x9cthose girls got something in2\x806'",1.18449E+18,140,10/16/2019 15:32,Twitter Web App,0,41,en
GulfamBhatia1: #RT #Wound by @GulfamBhatia1 \nWound is an intensely personal account of an extremely personal event of a seventeen-year-2\x806',1.18449E+18,140,10/16/2019 15:32,Twitter for Android,0,14,en
balochsadia2: Why #Metoo feminists are silent on Balochistan university scandal?\n\nOh I see we students aren2\x80\x99t from elite class like Mee2\x806',1.18449E+18,140,10/16/2019 15:31,Twitter for Android,0,175,en
KamalaHarris: This week marks one year after the #MeToo movement went viral. Learn what Me Too founder @TaranaBurke has to say about wh2\x806',1.18449E+18,140,10/16/2019 15:31,Twitter for Android,0,461,en
"Two years after #MeToo, managers receive more misconduct complaints than HR https://t.co/7v5WzkmPCu #MTZO'",1.18449E+18,105,10/16/2019 15:31,IFTTT,0,0,en
nelsonlflores #metoo : 0 minutes',1.18449E+18,33,10/16/2019 15:31,Twitter Web App,1,0,en
jodikantor: This story by @lisaxmiller goes in my personal canon of the very best #metoo writing. Stay until the end. https://t.co/Fod92\x806',1.18449E+18,140,10/16/2019 15:30,Twitter for Android,0,20,en
NewsBreaking I am so thankful. #MeToo',1.18449E+18,38,10/16/2019 15:30,Twitter for Android,10,0,en
hrw Not significant enough! \nThere needs to be a profound change in life and workplace culture! \nSafety and securi2\x806 https://t.co/ngUf06dugf',1.18449E+18,140,10/16/2019 15:30,Twitter for Android,0,0,en
"Post Secondary\0\x9f\x973\0\x9f\x973\0\x9f\x973\nVictims of sexual assault, harassment &amp; abuse of power need better processes to call this sh*t ou2\x806 https://t.co/nmmr0SJG0z'",1.18449E+18,144,10/16/2019 15:30,Twitter for iPhone,1,0,en
"b""#MeToo  says  are  you  confused  that  we  are  being  used?  -  You  want  to  end  racism  -  that's  a  lie  if2\x806 https://t.co/bTvIW6Nps2""",1.18449E+18,140,10/16/2019 15:30,Twitter Web App,1,1,en
azbrodsky: I mean I guess this is just all the #MeToo backlash in a nutshell \n\nUs: We think it is bad that there exist rapists and hara2\x806',1.18449E+18,140,10/16/2019 15:30,Twitter for Android,0,65,en
